X,Y,FID,PERMITID,TYPE,DECISION,LIQUOR_TYP,ISSUEDATE,EXPIRE_YEA,EXPIRE_DAT,ESTABLISHM,ESTABLIS_1,ESTABLIS_2,ESTABLIS_3,ESTABLIS_4,TYPE_DESCR,LastUpdate,WGS_X,WGS_Y,APN
-93.27278379,44.98014003,212,1206196,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,4253,SNEAKY PETES BAR & GRILL,14 5th St N,NULL,N,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10383078.8,5618395.483,2.20E+12
-93.31407685,44.92467689,213,1447477,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,168017,AUGTOBERFEST,2726 43rd St W,NULL,W,WINE E W/STRONG BEER,57:13.0,-10387675.52,5609671.189,8.03E+11
-93.27384127,44.97922388,214,879168,L242,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,127142,ILLUSION THEATER,528 Hennepin Ave,NULL,NULL,WINE A W/STRONG BEER,57:05.8,-10383196.51,5618251.304,2.20E+12
-93.31535708,44.92490494,215,1570964,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,95476,NAVIYAS THAI BRASSERIE,2812 43rd Ave S,NULL,S,WINE E W/STRONG BEER,56:22.6,-10387818.03,5609707.043,8.03E+11
-93.27400294,44.97950489,216,1209042,L235,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,121723,GLUEK BREWING CO,16 6th St N,NULL,N,LIQ ON-SALE C-1 W/SS SERIES 2000,56:17.7,-10383214.51,5618295.527,2.20E+12
-93.27436855,44.98044557,217,564672,L216,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,131219,LOON CAFE,500 1st Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 4000,57:40.9,-10383255.21,5618443.566,2.20E+12
-93.31535708,44.92490494,218,1650636,L247,APPROVED,ON Sale,6/13/2014,2015,4/1/2015,161029,DUNN BROS COFFEE,2814 43rd St W,NULL,W,WINE E W/STRONG BEER,56:58.4,-10387818.03,5609707.043,8.03E+11
-93.27436855,44.98044557,219,1295957,L210,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,159338,THE 508,508 1st Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 4000,57:40.9,-10383255.21,5618443.566,2.20E+12
-93.27436855,44.98044557,220,1525488,L178,PENDING,ON Sale,1/23/2014,2016,1/1/2016,170674,MILL CITY NIGHTS,111 5th St N,NULL,N,LIQ ON-SALE A W/SS SERIES 1000,03:05.5,-10383255.21,5618443.566,2.20E+12
-93.27541259,44.97706584,221,1565174,L210,PENDING,ON Sale,10/4/2013,2015,10/1/2015,171504,UNION,731 Hennepin Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 4000,57:13.0,-10383371.43,5617911.695,2.20E+12
-93.31495873,45.01344713,222,1294312,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,59213,TOOTIES ON LOWRY,2706 Lowry Ave N,NULL,N,WINE E W/STRONG BEER,57:05.8,-10387773.69,5623638.709,8.03E+11
-93.27457982,44.97765941,223,1277714,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,146553,TASTE OF THAILAND,11 7th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10383278.73,5618005.103,2.20E+12
-93.27327373,44.98050345,224,1469500,L178,PENDING,ON Sale,8/1/2014,2016,1/1/2016,168865,UNCLE BUCKS,26 5th St N,NULL,N,LIQ ON-SALE A W/SS SERIES 1000,02:50.6,-10383133.34,5618452.676,2.20E+12
-93.30874054,45.01304524,225,1439830,L246,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,167908,THE LOWRY CAFE,2207 Lowry Ave N,NULL,N,WINE D W/STRONG BEER,57:05.8,-10387081.48,5623575.427,8.03E+11
-93.27698161,44.97868325,226,1085869,L188,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,139019,THE SEVILLE CLUB,15 Glenwood Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,56:57.6,-10383546.1,5618166.224,2.20E+12
-93.30043575,44.92860293,227,1579899,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,169066,BREAD & PICKLE,4135 West Lake Harriet Pkwy,NULL,NULL,WINE E W/STRONG BEER,57:05.8,-10386157,5610288.473,9.03E+11
-93.27310699,44.97759553,228,564139,L208,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,130695,MINNEAPOLIS MARRIOT CITY CENTER,30 7th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 4000,57:22.4,-10383114.78,5617995.05,2.20E+12
-93.2730025,44.97797004,229,1245591,L186,APPROVED,ON Sale,1/23/2014,2015,1/1/2015,149561,FOGO DE CHAO,645 Hennepin Ave Ave 1ST FL,1ST FL,NULL,LIQ ON-SALE E W/SS SERIES 1000,56:35.8,-10383103.14,5618053.986,2.20E+12
-93.2730025,44.97797004,230,1497666,L186,PENDING,ON Sale,1/23/2014,2016,1/1/2016,169338,ROSA MEXICANO,609 Hennepin Ave 101,101,NULL,LIQ ON-SALE E W/SS SERIES 1000,03:31.9,-10383103.14,5618053.986,2.20E+12
-93.28869598,44.93020482,231,1668387,L247,NEW,ON Sale,8/13/2014,2015,4/1/2015,172988,HARRIETS INN,4000 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,57:01.9,-10384850.13,5610540.348,9.03E+11
-93.2730025,44.97797004,232,1506509,L208,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,170354,NEW CENTURY THEATRE,615 Hennepin Ave 140,140,NULL,LIQ ON-SALE A W/SS SERIES 4000,57:40.9,-10383103.14,5618053.986,2.20E+12
-93.27615889,44.979548,233,1668121,L206,APPROVED,ON Sale,9/19/2014,2015,7/1/2015,173913,LIFE CAFE,600 1st Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 3000,57:33.4,-10383454.51,5618302.312,2.20E+12
-93.28869598,44.93020482,234,1611106,L247,NEW,ON Sale,8/8/2013,2015,4/1/2015,172988,HARRIETS INN,4000 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,57:15.1,-10384850.13,5610540.348,9.03E+11
-93.27615889,44.979548,235,1600493,L178,PENDING,ON Sale,1/23/2014,2016,1/1/2016,132380,LEVY RESTAURANTS,600 1st Ave N,NULL,N,LIQ ON-SALE A W/SS SERIES 1000,02:25.9,-10383454.51,5618302.312,2.20E+12
-93.27615889,44.979548,236,1206181,L180,PENDING,ON Sale,1/23/2014,2016,1/1/2016,146546,HUBERTS SPORTS BAR,600 1st Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 1000,03:31.9,-10383454.51,5618302.312,2.20E+12
-93.2910805,44.92486268,237,1401337,L247,APPROVED,ON Sale,5/23/2014,2015,4/1/2015,36181,PICCOLO,4300 Bryant Ave S,NULL,S,WINE E W/STRONG BEER,56:21.5,-10385115.58,5609700.399,9.03E+11
-93.27615889,44.979548,238,1682712,L208,NEW,ON Sale,11/5/2014,2015,10/1/2015,168122,TARGET CENTER,600 1st Ave N,NULL,N,LIQ ON-SALE A W/SS SERIES 4000,57:22.4,-10383454.51,5618302.312,2.20E+12
-93.27615889,44.979548,239,1449816,L208,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,168122,TARGET CENTER,600 1st Ave N,NULL,N,LIQ ON-SALE A W/SS SERIES 4000,57:32.9,-10383454.51,5618302.312,2.20E+12
-93.29039098,44.91974349,240,1662172,L247,APPROVED,ON Sale,8/15/2014,2015,4/1/2015,174176,DEVJAM STUDIOS,818 46th St W,NULL,W,WINE E W/STRONG BEER,56:15.9,-10385038.82,5608895.578,9.03E+11
-93.27516883,44.97723935,241,1518159,L208,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,170500,MARUSO,715 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 4000,57:32.9,-10383344.3,5617939,2.20E+12
-93.27492726,44.97741193,242,1056881,L198,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,136891,BARFLY,711 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 3000,57:16.8,-10383317.41,5617966.158,2.20E+12
-93.27843161,44.93395059,243,1442598,L246,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,167952,BLACKBIRD CAFE,3800 Nicollet Ave,NULL,NULL,WINE D W/STRONG BEER,57:05.8,-10383707.51,5611129.345,1.00E+12
-93.2771264,44.97680271,244,563433,L178,PENDING,ON Sale,1/23/2014,2016,1/1/2016,129999,YALL COME BACK SALOON,830 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 1000,03:05.5,-10383562.21,5617870.287,2.70E+12
-93.27492726,44.97741193,245,1672925,L198,APPROVED,ON Sale,10/17/2014,2014,10/12/2014,174080,BARFLY,711 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 3000,57:32.9,-10383317.41,5617966.158,2.20E+12
-93.27492726,44.97741193,246,1657906,L208,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,121181,NITELIFE,725 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 4000,57:32.9,-10383317.41,5617966.158,2.20E+12
-93.28471872,44.93383565,247,1214991,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,147231,GRAND CAFE,3804 Grand Ave S,NULL,S,WINE E W/STRONG BEER,57:05.8,-10384407.39,5611111.271,1.00E+12
-93.2769705,44.97690289,248,1494482,L188,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,170255,BRAVE NEW WORKSHOP,824 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,57:05.8,-10383544.86,5617886.051,2.70E+12
-93.27664129,44.97862491,249,565157,L239,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,169364,ODONOVANS IRISH PUB,700 1st Ave N,NULL,N,LIQ ON-SALE C-1 W/SS SERIES 4000,57:40.9,-10383508.21,5618157.043,2.20E+12
-93.27325283,44.97496909,250,563653,L186,APPROVED,ON Sale,1/23/2014,2015,1/1/2015,130218,ZELO,831 Nicollet Mall,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,56:35.8,-10383131.01,5617581.742,2.70E+12
-93.28406517,44.93395286,251,1562813,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,170417,RINCON 38,3801 Grand Ave S,NULL,S,WINE E W/STRONG BEER,57:05.8,-10384334.63,5611129.702,1.00E+12
-93.27484966,44.97880143,252,1655324,L198,APPROVED,ON Sale,6/27/2014,2015,7/1/2015,174000,LOEWS MINNEAPOLIS HOTEL,601 1st Ave N,NULL,N,LIQ ON-SALE A W/SS SERIES 3000,56:54.2,-10383308.77,5618184.822,2.20E+12
-93.27553332,44.97798846,253,1298943,L208,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,159440,7 SEVEN,700 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 4000,57:40.9,-10383384.87,5618056.885,2.20E+12
-93.27404089,44.97399008,254,565158,L239,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,131695,THE LOCAL,931 Nicollet Mall,NULL,NULL,LIQ ON-SALE C-1 W/SS SERIES 4000,57:40.9,-10383218.74,5617427.686,2.70E+12
-93.2735347,44.97941906,255,1588940,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,172021,MASONS RESTAURANT BARRE,528 Hennepin Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 2000,57:16.8,-10383162.39,5618282.021,2.20E+12
-93.27832597,44.92542096,256,1458235,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,64269,THE LOWBROW,4244 Nicollet Ave,NULL,NULL,WINE E W/STRONG BEER,57:33.4,-10383695.75,5609788.174,1.00E+12
-93.27279343,44.97883656,257,563524,L180,PENDING,ON Sale,1/23/2014,2016,1/1/2016,130090,LYONS PUB,16 6th St S GROUND FLO,GROUND FLO,S,LIQ ON-SALE B W/SS SERIES 1000,03:03.0,-10383079.87,5618190.351,2.20E+12
-93.27415645,44.97407393,258,1315272,L200,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,161622,BARRIO,925 Nicollet Mall,NULL,NULL,LIQ ON-SALE B W/SS SERIES 3000,56:57.6,-10383231.6,5617440.88,2.70E+12
-93.27199791,44.98051588,259,1308540,L178,PENDING,ON Sale,1/23/2014,2016,1/1/2016,149694,GAY 90S,400 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 1000,02:50.6,-10382991.31,5618454.632,2.20E+12
-93.27625943,44.9764466,260,1478127,L190,PENDING,ON Sale,3/29/2013,2015,4/1/2015,169315,CRAVE,825 Hennepin Ave 222,222,NULL,LIQ ON-SALE B W/SS SERIES 2000,56:13.8,-10383465.7,5617814.248,2.70E+12
-93.28407575,44.91976506,261,1679980,L246,APPROVED,ON Sale,12/5/2014,2015,4/1/2015,163534,KINGS WINE BAR,4555 Grand Ave S,NULL,S,WINE D W/STRONG BEER,57:31.0,-10384335.81,5608898.968,1.00E+12
-93.27248865,44.98004841,262,1377823,L198,PENDING,ON Sale,6/28/2013,2015,7/1/2015,99029,BRASS RAIL,422 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 3000,56:58.1,-10383045.94,5618381.063,2.20E+12
-93.27261181,44.97995571,263,563717,L188,PENDING,ON Sale,4/12/2013,2015,4/1/2015,130279,AUGIES CABERET,424 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,56:57.6,-10383059.65,5618366.475,2.20E+12
-93.27578074,44.97658602,264,845225,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,130653,THE CAPITAL GRILLE,801 Hennepin Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10383412.42,5617836.187,2.70E+12
-93.26790187,44.97859598,265,1484182,L198,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,121202,DOWNTOWN CABARET,115 4th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 3000,56:57.6,-10382535.34,5618152.491,2.20E+12
-93.28407575,44.91976506,266,1334618,L246,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,163534,KINGS WINE BAR,4555 Grand Ave S,NULL,S,WINE D W/STRONG BEER,57:31.0,-10384335.81,5608898.968,1.00E+12
-93.27578074,44.97658602,267,1365462,L182,PENDING,ON Sale,1/23/2014,2016,1/1/2016,149755,STATE THEATRE,805 Hennepin Ave,NULL,NULL,LIQ ON-SALE C-2 W/SS SERIES 1000,57:19.1,-10383412.42,5617836.187,2.70E+12
-93.27234296,44.97863623,268,563525,L180,PENDING,ON Sale,1/23/2014,2016,1/1/2016,130091,MURRAYS,24 6th St S 1ST FLOOR,1ST FLOOR,S,LIQ ON-SALE B W/SS SERIES 1000,03:31.9,-10383029.72,5618158.824,2.20E+12
-93.27021346,44.97772734,269,1258291,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,5190,WESTIN MINNEAPOLIS,88 6th St S,NULL,S,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10382792.67,5618015.793,2.20E+12
-93.27752789,44.92659719,270,1148390,L246,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,64254,CURRANS RESTAURANT,4201 Nicollet Ave,NULL,NULL,WINE D W/STRONG BEER,57:05.8,-10383606.91,5609973.108,1.00E+12
-93.26901248,44.97784717,271,1639210,L196,APPROVED,ON Sale,3/28/2014,2015,4/1/2015,173311,BRASSERIE ZENTRAL,505 Marquette Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 2000,57:08.7,-10382658.98,5618034.651,2.20E+12
-93.27564755,44.97393284,272,968796,L186,PENDING,ON Sale,1/23/2014,2016,1/1/2016,134938,CHIPOTLE MEXICAN GRILL #263,1040 Nicollet Mall,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,03:05.5,-10383397.59,5617418.679,2.70E+12
-93.27173177,44.97971434,273,1550851,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,171337,COPPER POT INDIAN GRILL,10 5th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 3000,57:16.8,-10382961.69,5618328.49,2.20E+12
-93.27173177,44.97971434,274,1368389,L198,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,165330,CLUB NEW YORK,10 5th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 3000,56:57.6,-10382961.69,5618328.49,2.20E+12
-93.27753948,44.92274458,275,1650241,L244,APPROVED,ON Sale,8/1/2014,2015,4/1/2015,158256,DRIFTWOOD,4415 Nicollet Ave,NULL,NULL,WINE C-1 W/STRONG BEER,57:16.8,-10383608.2,5609367.39,1.00E+12
-93.27173177,44.97971434,276,1560357,L188,APPROVED,ON Sale,5/23/2014,2015,4/1/2015,170871,POURHOUSE,10 5th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 2000,57:33.4,-10382961.69,5618328.49,2.20E+12
-93.27564755,44.97393284,277,1061193,L208,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,137074,DAKOTA JAZZ CLUB & RESTAURANT,1010 Nicollet Mall,NULL,NULL,LIQ ON-SALE A W/SS SERIES 4000,57:40.9,-10383397.59,5617418.679,2.70E+12
-93.27177866,44.97840423,278,966355,L186,PENDING,ON Sale,1/23/2014,2016,1/1/2016,133522,IKES FOOD & COCKTAILS,50 6th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 1000,03:05.5,-10382966.91,5618122.315,2.20E+12
-93.27754389,44.92031923,279,1644471,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,173698,CORNER TABLE,4537 Nicollet Ave,NULL,NULL,WINE E W/STRONG BEER,57:05.8,-10383608.69,5608986.091,1.00E+12
-93.27177866,44.97840423,280,1121069,L216,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,133522,IKES FOOD & COCKTAILS,50 6th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 4000,57:40.9,-10382966.91,5618122.315,2.20E+12
-93.27564755,44.97393284,281,1191347,L216,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,145226,MASA,1070 Nicollet Mall,NULL,NULL,LIQ ON-SALE E W/SS SERIES 4000,57:40.9,-10383397.59,5617418.679,2.70E+12
-93.27177866,44.97840423,282,1513763,L216,PENDING,ON Sale,10/4/2013,2015,10/1/2015,170149,OCEANAIRE SEAFOOD ROOM,50 6th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 4000,57:32.9,-10382966.91,5618122.315,2.20E+12
-93.27241405,45.0132872,283,564687,L216,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,131234,TONY JAROS RIVER GARDENS,2500 Marshall St NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 4000,57:40.9,-10383037.64,5623613.526,1.00E+12
-93.24798998,44.89772854,284,565415,L247,APPROVED,ON Sale,5/23/2014,2015,4/1/2015,131944,5-8 CLUB,5800 Cedar Ave S,NULL,S,WINE E W/STRONG BEER,56:21.5,-10380318.76,5605435.281,2.30E+12
-93.27564755,44.97393284,285,1462941,L215,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,167915,CAFE TARGET,1000 Nicollet Mall 2ND FL,2ND FL,NULL,LIQ ON-SALE E SERIES 4000,57:32.9,-10383397.59,5617418.679,2.70E+12
-93.25126249,44.9894778,286,1262293,L244,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,156341,BRASA ROTISSERIE,600 Hennepin Ave E,NULL,E,WINE C-1 W/STRONG BEER,57:05.8,-10380683.06,5619865.133,2.30E+12
-93.24756853,44.9912773,287,1491148,L216,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,169685,ELIS EAST FOOD & COCKTAILS,815 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 4000,57:40.9,-10380271.85,5620148.38,2.30E+12
-93.27387481,44.97559064,288,942291,L216,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,129863,MCCORMICK & SCHMICKS SEAFOOD RESTAURANT,800 Nicollet Mall SUITE 100,SUITE 100,NULL,LIQ ON-SALE E W/SS SERIES 4000,57:32.9,-10383200.25,5617679.55,2.70E+12
-93.25207063,44.99054873,289,1450779,L216,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,121649,OTTERS SALOON,617 Central Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 4000,57:40.9,-10380773.02,5620033.7,2.30E+12
-93.27124789,45.01342201,290,1645991,L202,APPROVED,ON Sale,5/23/2014,2015,7/1/2015,173714,BETTY DANGERS COUNTRY CLUB,2501 Marshall St NE,NULL,NE,LIQ ON-SALE C-2 W/SS SERIES 3000,56:21.5,-10382907.82,5623634.755,1.00E+12
-93.25516015,44.9881299,291,1473978,L196,PENDING,ON Sale,3/29/2013,2015,4/1/2015,168395,MASU SUSHI AND ROBATA,328 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 2000,57:31.0,-10381116.94,5619652.975,2.30E+12
-93.27501871,44.97474554,292,938266,L212,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,133676,NEWS ROOM,990 Nicollet Mall,NULL,NULL,LIQ ON-SALE C-2 W/SS SERIES 4000,57:40.9,-10383327.59,5617546.564,2.70E+12
-93.25271545,44.98879861,293,931995,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,121699,RAY JS,500 Central Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10380844.8,5619758.229,2.30E+12
-93.27214371,45.00955195,294,982754,L196,APPROVED,ON Sale,5/9/2014,2015,4/1/2015,135139,SAMPLE ROOM,2124 Marshall St NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 2000,56:21.5,-10383007.54,5623025.371,1.00E+12
-93.25227604,44.98918306,295,1542942,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,170929,RUSTY TACO,522 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10380795.88,5619818.741,2.30E+12
-93.25346439,44.98930726,296,563586,L180,PENDING,ON Sale,2/7/2014,2016,1/1/2016,130151,MANGO BAR & GRILL,501 Hennepin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 1000,03:31.9,-10380928.17,5619838.291,2.30E+12
-93.27501871,44.97474554,297,938266,L212,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,134356,NEWS ROOM,900 Nicollet Mall AA,AA,NULL,LIQ ON-SALE C-2 W/SS SERIES 4000,57:40.9,-10383327.59,5617546.564,2.70E+12
-93.25376328,44.99047484,298,1252647,L180,PENDING,ON Sale,1/23/2014,2016,1/1/2016,153702,RED STAG SUPPERCLUB,509 1st Ave NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 1000,03:31.9,-10380961.44,5620022.069,2.30E+12
-93.272248,45.00752584,299,1432540,L210,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,61001,PSYCHO SUZIS MOTOR LOUNGE,1900 Marshall St NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 4000,57:40.9,-10383019.15,5622706.353,1.00E+12
-93.25376328,44.99047484,300,1682262,L180,NEW,ON Sale,11/3/2014,2016,1/1/2016,153702,RED STAG SUPPERCLUB,509 1st Ave NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 1000,03:05.5,-10380961.44,5620022.069,2.30E+12
-93.27710522,44.97043671,301,563684,L188,APPROVED,ON Sale,5/23/2014,2015,4/1/2015,130248,MILLENNIUM HOTEL,1313 Nicollet Mall,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,56:21.5,-10383559.86,5616868.552,2.70E+12
-93.25451682,44.98833561,302,564086,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,130642,WHITEYS WORLD FAMOUS SALOON,400 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10381045.33,5619685.353,2.30E+12
-93.272248,45.00752584,303,1675190,L210,APPROVED,ON Sale,10/17/2014,2014,9/29/2014,61001,PSYCHO SUZIS MOTOR LOUNGE,1900 Marshall St NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 4000,57:32.9,-10383019.15,5622706.353,1.00E+12
-93.2549048,44.98880431,304,1233508,L210,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,149155,THE BULLDOG RESTAURANT NE,401 Hennepin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 4000,57:40.9,-10381088.52,5619759.126,2.30E+12
-93.27710522,44.97043671,305,1684861,L188,NEW,ON Sale,11/18/2014,2015,4/1/2015,124543,MILLENNIUM HOTEL MINNEAPOLIS,1313 Nicollet Mall,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,57:19.1,-10383559.86,5616868.552,2.70E+12
-93.24787267,45.01355918,306,1660328,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,38190,FAIR STATE BREWING COOPERATIVE,2506 Central Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 3000,57:32.9,-10380305.7,5623656.355,1.10E+12
-93.25457749,44.98892707,307,563531,L180,PENDING,ON Sale,1/23/2014,2016,1/1/2016,130097,TERMINAL BAR,409 Hennepin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 1000,02:53.4,-10381052.08,5619778.448,2.30E+12
-93.27710522,44.97043671,308,1684901,L188,NEW,ON Sale,11/18/2014,2015,4/1/2015,124543,MILLENNIUM HOTEL MINNEAPOLIS,1313 Nicollet Mall,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,57:19.1,-10383559.86,5616868.552,2.70E+12
-93.25739816,44.98790612,309,565197,L244,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,131734,KRAMARCZUK SAUSAGE CO,215 Hennepin Ave E,NULL,E,WINE C-1 W/STRONG BEER,57:05.8,-10381366.08,5619617.754,2.30E+12
-93.26352688,45.01337837,310,1492836,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,78755,STANLEYS NORTHEAST BAR ROOM,2500 University Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10382048.32,5623627.883,1.10E+12
