X,Y,FID,PERMITID,TYPE,DECISION,LIQUOR_TYP,ISSUEDATE,EXPIRE_YEA,EXPIRE_DAT,ESTABLISHM,ESTABLIS_1,ESTABLIS_2,ESTABLIS_3,ESTABLIS_4,TYPE_DESCR,LastUpdate,WGS_X,WGS_Y,APN
-93.268833290669036,44.975924671995045,86,1199276,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130685,RARE,615 2nd Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10382639.0288,5617732.1145,2702924110030
-93.268833290669036,44.975924671995045,87,1457628,L208,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,121069,THE GRAND HOTEL,615 2nd Ave S,NULL,S,LIQ ON-SALE A W/SS SERIES 4000,2014-09-25 00:57:40.890,-10382639.0288,5617732.1145,2702924110030
-93.269620662218955,44.974851974959776,88,563737,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,130299,MINNEAPOLIS CLUB,729 2nd Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382726.6786,5617563.3128,2702924110050
-93.272211091782935,44.975095400872732,89,565096,L233,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,131633,8TH ST GRILL & TAVERN,800 Marquette Ave,NULL,NULL,LIQ ON-SALE C-1 W/SS SERIES 1000,2014-12-02 01:02:53.443,-10383015.0439,5617601.6185,2702924110070
-93.272211091782935,44.975095400872732,90,565096,L233,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,165129,8TH ST GRILL & TAVERN,800 Marquette Ave,NULL,NULL,LIQ ON-SALE C-1 W/SS SERIES 1000,2014-12-02 01:02:53.443,-10383015.0439,5617601.6185,2702924110070
-93.271799303158389,44.974438818912752,91,1152550,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131269,KEYS AT THE FOSHAY BAR & GRILL,114 9th St S FOSHAY TOW,FOSHAY TOW,S,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382969.2038,5617498.2986,2702924110080
-93.271799303158389,44.974438818912752,92,1152550,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,142929,KEYS AT THE FOSHAY BAR & GRILL,821 Marquette Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382969.2038,5617498.2986,2702924110080
-93.271799303158389,44.974438818912752,93,1316376,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,161912,W MINNEAPOLIS - THE FOSHAY,821 Marquette Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10382969.2038,5617498.2986,2702924110080
-93.267597024683454,44.976872419974519,94,1271895,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130651,ATLAS RESTAURANT,200 6th St S 175,175,S,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10382501.4083,5617881.2566,2702924110080
-93.267597024683454,44.976872419974519,95,1271895,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,158019,ATLAS RESTAURANT,200 6th St S 1ST FLOOR,1ST FLOOR,S,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10382501.4083,5617881.2566,2702924110080
-93.267597024683454,44.976872419974519,96,1462371,L186,PENDING,ON Sale,2014-08-15 00:00:00.000,2016,2016-01-01 00:00:00.000,168112,CHIPOTLE MEXICAN GRILL,200 6th St S 100,100,S,LIQ ON-SALE E W/SS SERIES 1000,2014-12-05 01:03:05.537,-10382501.4083,5617881.2566,2702924110080
-93.271479040284873,44.976258652061574,97,563672,L188,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,124517,MARQUETTE HOTEL,710 Marquette Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382933.5523,5617784.6709,2702924110130
-93.269730588161949,44.976189649093875,98,1261854,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,124534,CROWNE PLAZA NORTHSTAR,618 2nd Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382738.9155,5617773.8123,2702924110130
-93.272685230674739,44.974758490166657,99,1217684,L196,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-04-01 00:00:00.000,133359,BOMBAY BISTRO,820 Marquette Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 2000,2014-07-10 00:56:57.643,-10383067.8248,5617548.602,2702924110130
-93.272685230674739,44.974758490166657,100,1413934,L208,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,167066,HELLS KITCHEN,80 9th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383067.8248,5617548.602,2702924110130
-93.272685230674739,44.974758490166657,101,1519797,L239,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,167182,THE MELTING POT RESTAURANT,80 9th St S,NULL,S,LIQ ON-SALE C-1 W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383067.8248,5617548.602,2702924110130
-93.276910612920446,44.97604176515857,102,1596027,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,172146,MARIN,901 Hennepin Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10383538.1922,5617750.5407,2702924120010
-93.276910612920446,44.97604176515857,103,1588123,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,52616,LE MERIDIAN CHAMBERS,901 Hennepin Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 2000,2014-11-06 00:57:22.400,-10383538.1922,5617750.5407,2702924120010
-93.272932887215418,44.976675236031568,104,1015255,L188,APPROVED,ON Sale,2014-05-09 00:00:00.000,2015,2015-04-01 00:00:00.000,129998,MACYS AT DOWNTOWN MPLS STORE 12TH FLOOR,700 Nicollet Mall 12TH FLOOR,12TH FLOOR,NULL,LIQ ON-SALE A W/SS SERIES 2000,2014-05-02 00:56:17.720,-10383095.3938,5617850.2266,2702924120030
-93.277470507684214,44.976514522037782,105,1462159,L210,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,135740,SOLERA,900 Hennepin Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 4000,2014-10-09 00:57:32.920,-10383600.5194,5617824.9358,2702924120040
-93.277721632620214,44.976359979248016,106,564650,L212,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,131198,MACKENZIE,918 Hennepin Ave,NULL,NULL,LIQ ON-SALE C-2 W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383628.4745,5617800.6162,2702924120040
-93.233894386688405,44.947101526782774,107,1655836,L239,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,168471,HARRIET BREWING,3036 Minnehaha Ave,NULL,NULL,LIQ ON-SALE C-1 W/SS SERIES 4000,2014-10-09 00:57:32.920,-10378749.6478,5613197.545,102824120042
-93.232731867896064,44.947917916056539,108,1353519,L245,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,164846,GANDHI MAHAL,3009 27th Ave S,NULL,S,WINE C-2 W/STRONG BEER,2014-04-17 00:57:05.820,-10378620.2368,5613325.9512,102824120095
-93.232728026699917,44.948109504183044,109,1051687,L198,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,136801,"EL NUEVO RODEO, PARAISO LOUNGE, 27 EVENT",2709 Lake St E,NULL,E,LIQ ON-SALE A W/SS SERIES 3000,2014-07-10 00:56:57.643,-10378619.8092,5613356.0855,102824120096
-93.232728026699917,44.948109504183044,110,1587196,L190,APPROVED,ON Sale,2014-10-31 00:00:00.000,2015,2015-04-01 00:00:00.000,156973,TS PLACE,2713 Lake St E,NULL,E,LIQ ON-SALE B W/SS SERIES 2000,2014-10-24 00:57:19.923,-10378619.8092,5613356.0855,102824120096
-93.232728026699917,44.948109504183044,111,1660021,L204,APPROVED,ON Sale,2014-08-15 00:00:00.000,2015,2015-07-01 00:00:00.000,128476,LE TOWN TALK DINER,2707 Lake St E,NULL,E,LIQ ON-SALE D W/SS SERIES 3000,2014-08-07 00:56:15.950,-10378619.8092,5613356.0855,102824120096
-93.233423235593236,44.948114161906012,112,1356681,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,164945,FLOATING WORLD CAFE,2629 Lake St E,NULL,E,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10378697.1995,5613356.8181,102824120098
-93.234348927933951,44.945013764757128,113,1684237,L181,NEW,ON Sale,2014-11-13 14:32:11.000,2016,2016-01-01 00:00:00.000,175109,DUNORD CRAFT SPIRITS LLC,2610 32nd St E,NULL,E,LIQ ON-SALE C-2 SERIES 1000,2014-12-05 01:03:05.537,-10378800.2471,5612869.1786,102824120127
-93.239116993222595,44.939374911953465,114,990234,L246,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,135222,CHATTERBOX PUB,2229 35th St E,NULL,E,WINE D W/STRONG BEER,2014-04-17 00:57:05.820,-10379331.0257,5611982.3509,102824310182
-93.232485066551547,44.934274499275354,115,1552350,L204,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,170824,NORTHBOUND SMOKEHOUSE BREWPUB,2716 38th St E,NULL,E,LIQ ON-SALE D W/SS SERIES 3000,2014-07-10 00:56:57.643,-10378592.763,5611180.2792,102824430231
-93.2300530378199,44.934233548986576,116,1286581,L245,APPROVED,ON Sale,2014-05-09 00:00:00.000,2015,2015-04-01 00:00:00.000,24789,CARDINAL BAR,2920 38th St E,NULL,E,WINE C-2 W/STRONG BEER,2014-05-02 00:56:17.720,-10378322.0308,5611173.8398,102824440074
-93.250689753669306,44.948089269214243,117,1658275,L196,APPROVED,ON Sale,2014-06-19 14:14:49.000,2015,2015-04-01 00:00:00.000,137604,LA QUE BUENA,1609 Lake St E,NULL,E,LIQ ON-SALE E W/SS SERIES 2000,2014-06-20 00:57:01.220,-10380619.2995,5613352.9028,202824110133
-93.253432054211856,44.948113823035385,118,1462571,L210,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,162274,RESTAURANTE LAS MOJARRAS,1507 Lake St E,NULL,E,LIQ ON-SALE B W/SS SERIES 4000,2014-10-09 00:57:32.920,-10380924.571,5613356.7648,202824120255
-93.262264891956562,44.938008730111576,119,1010733,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,128495,JAKEENOS PIZZA & PASTA,3555 Chicago Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10381907.838,5611767.5033,202824310087
-93.259061286752669,44.934392579842537,120,1618668,L247,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-04-01 00:00:00.000,173048,TINY DINER,1024 38th St E,NULL,E,WINE E W/STRONG BEER,2014-07-10 00:56:57.643,-10381551.2143,5611198.8473,202824340015
-93.24765173312511,44.939397575226479,121,1074068,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131524,MATTS BAR,3500 Cedar Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10380281.1086,5611985.915,202824410199
-93.253593219160365,45.02780260818826,122,1506031,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131393,PROM CATERING,3300 Central Ave NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10380942.5118,5625899.5003,202924130001
-93.26941278757063,44.947798313899277,123,1682396,L210,NEW,ON Sale,2014-11-03 14:20:33.000,2015,2015-10-01 00:00:00.000,170623,ZZUMBALE RESTAURANTE & ENTRETENEMIENTO,417 Lake St E 200,200,E,LIQ ON-SALE B W/SS SERIES 4000,2014-11-04 00:57:29.743,-10382703.5381,5613307.1394,302824110232
-93.276197718894139,44.947859059146253,124,1476850,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,125486,HIBACHI BUFFET,111 Lake St E,NULL,E,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10383458.8332,5613316.6938,302824120146
-93.287298395794409,44.948136250163451,125,1632270,L242,APPROVED,ON Sale,2014-01-23 00:00:00.000,2015,2015-04-01 00:00:00.000,121127,DULONOS PIZZA,607 Lake St W,NULL,W,WINE A W/STRONG BEER,2014-01-20 00:56:35.840,-10384694.5549,5613360.2923,302824220074
-93.287685186101228,44.94706133396825,126,1476208,L242,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,168322,HUGE IMPROV THEATER,3037 Lyndale Ave S,NULL,S,WINE A W/STRONG BEER,2014-04-17 00:57:05.820,-10384737.6122,5613191.2233,302824220091
-93.287684204242638,44.94718749392861,127,565392,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131921,SAIGON UPTOWN RESTAURANT,3035 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10384737.5029,5613211.0663,302824220092
-93.283931914351413,44.94810826314076,128,1617325,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,148583,LOS ANDES RESTARAUNT,317 Lake St W,NULL,W,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10384319.7999,5613355.8903,302824220216
-93.287813399048488,44.94118483428052,129,1161580,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,126415,CREMA CAFE,3403 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10384751.8848,5612266.9896,302824320060
-93.278242474923616,44.934423264813809,130,1396733,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,166425,COCINA LATINA,3764 Nicollet Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10383686.4544,5611203.6725,302824340158
-93.278242474923616,44.934423264813809,131,1616140,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,172940,KYATCHI,3752 Nicollet Ave,NULL,NULL,WINE E W/STRONG BEER,2014-07-30 00:57:02.243,-10383686.4544,5611203.6725,302824340158
-93.27752704495326,44.939336424874185,132,1637754,L196,APPROVED,ON Sale,2014-03-28 00:00:00.000,2015,2015-04-01 00:00:00.000,173541,HOLA AREPA,3501 Nicollet Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 2000,2014-03-27 00:57:08.673,-10383606.8131,5611976.2983,302824420137
-93.288617475669412,44.947663467918723,133,1449306,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,167983,SZECHUAN SPICE,3016 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10384841.3942,5613285.93,402824110009
-93.290891401809347,44.948130980822285,134,1577241,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,171552,SPILL THE WINE,901 Lake St W,NULL,W,LIQ ON-SALE E W/SS SERIES 1000,2014-12-05 01:03:05.537,-10385094.5265,5613359.4635,402824110047
-93.291408802666908,44.948131230047892,135,1582042,L233,APPROVED,ON Sale,2014-01-23 00:00:00.000,2015,2015-01-01 00:00:00.000,171746,MORRISSEYS IRISH PUB,913 Lake St W,NULL,W,LIQ ON-SALE C-1 W/SS SERIES 1000,2014-01-20 00:56:35.840,-10385152.1233,5613359.5027,402824110058
-93.288819516658265,44.948121945121756,136,1677525,L233,APPROVED,ON Sale,2014-12-05 00:00:00.000,2016,2016-01-01 00:00:00.000,174267,VOLSTEADS EMPORIUM,711 Lake St W,B,W,LIQ ON-SALE C-1 W/SS SERIES 1000,2014-11-20 00:57:30.970,-10384863.8853,5613358.0423,402824110184
-93.29510688192569,44.948145437177246,137,1159274,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,143392,TUM RUP THAI,1221 Lake St W,NULL,W,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10385563.7916,5613361.7373,402824120187
-93.29510688192569,44.948145437177246,138,1430233,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,167491,DARBAR INDIA GRILL,1221 Lake St W #105,#105,W,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10385563.7916,5613361.7373,402824120187
-93.288559819997829,44.944508407283877,139,565436,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131965,PIZZA LUCE,3200 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10384834.976,5612789.697,402824140005
-93.301561764128962,44.948141057292446,140,1654747,L237,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,172625,LAKE & IRVING RESTAURANT & BAR,1513 Lake St W,NULL,W,LIQ ON-SALE C-1 W/SS SERIES 3000,2014-07-10 00:56:57.643,-10386282.3458,5613361.0484,402824210030
-93.302478113092405,44.948080480825624,141,1156334,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,143128,AMORE VICTORIA,1601 Lake St W,NULL,W,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10386384.3533,5613351.5205,402824210033
-93.298659224800986,44.947441331913211,142,1248373,L184,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,150066,AMAZING THAILAND RESTAURANT,3024 Hennepin Ave,NULL,NULL,LIQ ON-SALE D W/SS SERIES 1000,2014-11-25 01:02:25.853,-10385959.2366,5613250.9912,402824210070
-93.298664364062716,44.946863210199602,143,1117239,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,129634,LUCIAS RESTAURANT,1432 31st St W,NULL,W,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10385959.8087,5613160.0616,402824210187
-93.298664364062716,44.946863210199602,144,1117239,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,165448,LUCIAS RESTAURANT,1432 31st St W,NULL,W,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10385959.8087,5613160.0616,402824210187
-93.298664364062716,44.946863210199602,145,1684091,L186,NEW,ON Sale,2014-11-13 10:32:38.000,2016,2016-01-01 00:00:00.000,165448,LUCIAS RESTAURANT,1432 31st St W,NULL,W,LIQ ON-SALE E W/SS SERIES 1000,2014-12-05 01:03:05.537,-10385959.8087,5613160.0616,402824210187
-93.288607631930518,44.939775929302826,146,1659933,L247,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-04-01 00:00:00.000,172844,VOS VIETNAMESE RESTAURANT,3450 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,2014-07-24 00:57:16.797,-10384840.2984,5612045.4164,402824410080
-93.290391641169009,44.937938399808587,147,1455505,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,128313,GIGIS CAFE,824 36th St W,NULL,W,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10385038.8934,5611756.4432,402824410186
-93.295391037016358,45.031375006741953,148,564869,L226,PENDING,ON Sale,2013-04-12 00:00:00.000,2015,2015-04-01 00:00:00.000,131411,T-SHOPPE BAR,4154 Fremont Ave N,NULL,N,BEER CL E ON SALE,2014-03-07 00:56:24.883,-10385595.4236,5626462.192,402924120152
-93.295391037016358,45.031375006741953,149,1677112,L226,NEW,ON Sale,2014-10-03 14:16:44.000,2015,2015-04-01 00:00:00.000,131411,T-SHOPPE BAR,4154 Fremont Ave N,NULL,N,BEER CL E ON SALE,2014-10-06 00:57:04.877,-10385595.4236,5626462.192,402924120152
-93.321714571907847,44.947140437179563,150,565437,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131966,NOODLES & COMPANY,3040 Excelsior Blvd,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10388525.7461,5613203.665,502824210034
-93.322331439623554,44.946585917029495,151,1516838,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,170139,MY BURGER,3100 Excelsior Blvd,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10388594.4155,5613116.448,502824210037
-93.322059788183324,44.947615162877526,152,1364628,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,165136,WAKAME SUSHI & ASIAN BISTRO,3070 Excelsior Blvd #206,#206,NULL,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10388564.1754,5613278.3323,502824210244
-93.322059788183324,44.947615162877526,153,563654,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,120508,CHIPOTLE MEXICAN GRILL,3040 Excelsior Blvd,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,2014-12-05 01:03:05.537,-10388564.1754,5613278.3323,502824210244
-93.273240386825378,44.984539420694354,154,1618781,L190,APPROVED,ON Sale,2014-02-07 00:00:00.000,2015,2015-04-01 00:00:00.000,172156,THE OFFICE PUB & GTILL,307 Washington Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 2000,2014-10-16 00:57:12.123,-10383129.6245,5619087.8627,2202924130080
-93.327232902935251,44.943571701108446,155,563671,L188,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,130235,MINIKAHDA CLUB,3205 Excelsior Blvd,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,2014-04-17 00:57:05.820,-10389140.0439,5612642.3756,502824230002
-93.26890737113726,44.985744341826504,156,1482691,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,169487,THE BACHELOR FARMER,200 1st St N,NULL,N,LIQ ON-SALE E W/SS SERIES 3000,2014-08-07 00:56:15.950,-10382647.2754,5619277.5037,2202924140040
-93.308921461825761,45.035233966023355,157,1493500,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,165248,VICTORY 44,2203 44th Ave N,NULL,N,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10387101.6236,5627070.0596,502924110002
-93.268564846214375,44.984569979104947,158,1532179,L178,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,170750,ARIA AT THE JEUNE LUNE,105 1st St N,NULL,N,LIQ ON-SALE A W/SS SERIES 1000,2014-11-27 01:03:03.023,-10382609.1457,5619092.6722,2202924140060
-93.214292280314666,44.948079207993722,159,1567444,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,171446,PARKA,4023 Lake St E,NULL,E,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10376567.5513,5613351.3203,602823120026
-93.268865019164863,44.984785108710859,160,1032604,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,129864,JETSET BAR,115 1st St N,NULL,N,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382642.5608,5619126.5309,2202924140060
-93.270425932700888,44.985744320224164,161,1609031,L200,PENDING,ON Sale,2013-09-20 00:00:00.000,2015,2015-07-01 00:00:00.000,172958,MUSE,107 3rd Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 3000,2014-09-12 00:57:33.440,-10382816.3209,5619277.5003,2202924140080
-93.220195646340827,44.948124516214854,162,1651105,L233,APPROVED,ON Sale,2014-06-27 00:00:00.000,2015,2015-01-01 00:00:00.000,154410,MERLINS REST PUB,3601 Lake St E,NULL,E,LIQ ON-SALE C-1 W/SS SERIES 1000,2014-06-19 00:56:54.153,-10377224.711,5613358.4467,602823210096
-93.271744223855052,44.984719822141948,163,1201503,L192,APPROVED,ON Sale,2014-10-31 00:00:00.000,2015,2015-04-01 00:00:00.000,121316,MONTE CARLO,219 3rd Ave N,NULL,N,LIQ ON-SALE C-2 W/SS SERIES 2000,2014-10-24 00:57:19.923,-10382963.0724,5619116.2556,2202924140080
-93.269693108651666,44.985332306899821,164,1670805,L216,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,174056,MERCHANT,211 1st St N,#150,N,LIQ ON-SALE E W/SS SERIES 4000,2014-10-09 00:57:32.920,-10382734.7433,5619212.6536,2202924140200
-93.223566203440299,44.934488800689287,165,565085,L231,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131622,AMERICAN LEGION,3751 Minnehaha Ave,NULL,NULL,BEER BOTTLE CLUB ON SALE,2014-04-17 00:57:05.820,-10377599.9197,5611213.978,602823330027
-93.272436265288675,44.9869498011875,166,1424415,L196,APPROVED,ON Sale,2014-05-23 00:00:00.000,2015,2015-04-01 00:00:00.000,149048,TOAST WINE BAR & CAFE,415 1st St N 1,1,N,LIQ ON-SALE E W/SS SERIES 2000,2014-05-15 00:56:21.477,-10383040.1101,5619467.2334,2202924140210
-93.278794115068251,44.988517531305924,167,563891,L198,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130450,BUNKERS,761 Washington Ave N 1ST FL,1ST FL,N,LIQ ON-SALE A W/SS SERIES 3000,2014-07-10 00:56:57.643,-10383747.8627,5619713.9876,2202924210070
-93.22471843203104,44.936000784238516,168,1079928,L186,APPROVED,ON Sale,2014-01-23 00:00:00.000,2015,2015-01-01 00:00:00.000,131242,RAIL STATION BAR & GRILL,3675 Minnehaha Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,2014-01-20 00:56:35.840,-10377728.1852,5611451.7403,602823330156
-93.278727633449009,44.989489447147676,169,1279461,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,165255,BEWICHED DELI,800 Washington Ave N #101,#101,N,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10383740.462,5619866.9665,2202924210090
-93.278727633449009,44.989489447147676,170,1372885,L206,PENDING,ON Sale,2013-06-28 00:00:00.000,2015,2015-07-01 00:00:00.000,165441,BAR LA GRASSA,800 Washington Ave N #102,#102,N,LIQ ON-SALE E W/SS SERIES 3000,2014-06-04 00:57:06.710,-10383740.462,5619866.9665,2202924210090
-93.280404478165678,44.989668359711771,171,1147786,L233,APPROVED,ON Sale,2014-01-23 00:00:00.000,2015,2015-01-01 00:00:00.000,163162,CLUBHOUSE JAGER,923 Washington Ave N,NULL,N,LIQ ON-SALE C-1 W/SS SERIES 1000,2014-06-06 00:56:58.423,-10383927.1275,5619895.1275,2202924210380
